R_kf_x,L_kf_x,R_x,L_x,R_kf_v,L_kf_v,R_v,L_v,R_kf_w,L_kf_w,a,w
-0.521220,-0.521220,17.455709,-19.697216,-0.000753,-0.000753,0.000000,0.000000,-0.002185,-0.002185,-0.058390,-0.003894
-0.521229,-0.521229,17.455709,-19.697216,-0.000964,-0.000964,0.000000,0.000000,0.006382,0.006382,-0.051288,0.004628
-0.521239,-0.521239,17.455709,-19.697216,-0.000833,-0.000833,0.000000,0.000000,0.002321,0.002321,0.014785,0.006759
-0.521248,-0.521248,17.455709,-19.697216,-0.000911,-0.000911,0.000000,0.000000,0.005237,0.005237,0.020056,0.004628
-0.521256,-0.521256,17.455709,-19.697216,-0.000870,-0.000870,0.000000,0.000000,-0.006563,-0.006563,-0.007173,-0.009220
-0.521265,-0.521265,17.455709,-19.697216,-0.000820,-0.000820,0.000000,0.000000,0.004953,0.004953,0.025594,0.011020
-0.521273,-0.521273,17.455709,-19.697216,-0.000839,-0.000839,0.000000,0.000000,0.003161,0.003161,0.043324,0.006759
-0.521282,-0.521282,17.455709,-19.697216,-0.001013,-0.001013,0.000000,0.000000,-0.005644,-0.005644,-0.047846,-0.009220
-0.521293,-0.521293,17.455709,-19.697216,-0.001089,-0.001089,0.000000,0.000000,-0.005148,-0.005148,0.033299,-0.002828
-0.521302,-0.521302,17.455709,-19.697216,-0.000949,-0.000949,0.000000,0.000000,0.004781,0.004781,-0.038321,0.005694
-0.521312,-0.521312,17.455709,-19.697216,-0.000915,-0.000915,0.000000,0.000000,0.011026,0.011026,-0.016702,0.016346
-0.521321,-0.521321,17.455709,-19.697216,-0.001006,-0.001006,0.000000,0.000000,0.011290,0.011290,-0.022307,0.009955
-0.521331,-0.521331,17.455709,-19.697216,-0.001002,-0.001002,0.000000,0.000000,-0.009091,-0.009091,0.018432,-0.014546
-0.521340,-0.521340,17.455709,-19.697216,-0.000880,-0.000880,0.000000,0.000000,-0.015676,-0.015676,0.020233,-0.022003
-0.521347,-0.521347,17.455709,-19.697216,-0.000590,-0.000590,0.000000,0.000000,-0.005614,-0.005614,0.020201,-0.002828
-0.521352,-0.521352,17.455709,-19.697216,-0.000485,-0.000485,0.000000,0.000000,0.002139,0.002139,0.007995,0.001433
-0.521357,-0.521357,17.455709,-19.697216,-0.000408,-0.000408,0.000000,0.000000,0.004495,0.004495,0.032853,0.003563
-0.521360,-0.521360,17.455709,-19.697216,-0.000423,-0.000423,0.000000,0.000000,0.010978,0.010978,-0.031821,0.016346
-0.521365,-0.521365,17.455709,-19.697216,-0.000351,-0.000351,0.000000,0.000000,-0.001058,-0.001058,0.045598,0.004628
-0.521367,-0.521367,17.455709,-19.697216,-0.000230,-0.000230,0.000000,0.000000,0.014927,0.014927,0.004000,0.018477
-0.521369,-0.521369,17.455709,-19.697216,-0.000276,-0.000276,0.000000,0.000000,-0.000870,-0.000870,0.048963,-0.001763
-0.521372,-0.521372,17.455709,-19.697216,-0.000247,-0.000247,0.000000,0.000000,0.000311,0.000311,-0.012456,-0.002828
-0.521375,-0.521375,17.455709,-19.697216,-0.000312,-0.000312,0.000000,0.000000,0.001716,0.001716,0.025166,0.008889
-0.521378,-0.521378,17.455709,-19.697216,-0.000311,-0.000311,0.000000,0.000000,-0.000415,-0.000415,0.059578,0.004628
-0.521380,-0.521380,17.455709,-19.697216,-0.000224,-0.000224,0.000000,0.000000,-0.006957,-0.006957,-0.020676,-0.008155
-0.521383,-0.521383,17.455709,-19.697216,-0.000417,-0.000417,0.000000,0.000000,-0.011181,-0.011181,-0.034395,-0.016677
-0.521387,-0.521387,17.455709,-19.697216,-0.000412,-0.000412,0.000000,0.000000,0.000735,0.000735,-0.056295,-0.000698
-0.521392,-0.521392,17.455709,-19.697216,-0.000483,-0.000483,0.000000,0.000000,-0.004145,-0.004145,0.017118,-0.007090
-0.521396,-0.521396,17.455709,-19.697216,-0.000417,-0.000417,0.000000,0.000000,-0.011163,-0.011163,-0.036484,-0.018807
-0.521401,-0.521401,17.455709,-19.697216,-0.000477,-0.000477,0.000000,0.000000,-0.010648,-0.010648,0.018559,-0.014546
-0.521406,-0.521406,17.455709,-19.697216,-0.000438,-0.000438,0.000000,0.000000,-0.005522,-0.005522,0.000603,-0.006024
-0.521410,-0.521410,17.455709,-19.697216,-0.000487,-0.000487,0.000000,0.000000,-0.001918,-0.001918,-0.004837,-0.001763
-0.521415,-0.521415,17.455709,-19.697216,-0.000540,-0.000540,0.000000,0.000000,0.004082,0.004082,-0.013568,0.003563
-0.521421,-0.521421,17.455709,-19.697216,-0.000677,-0.000677,0.000000,0.000000,0.012185,0.012185,0.006183,0.014216
-0.521426,-0.521426,17.455709,-19.697216,-0.000506,-0.000506,0.000000,0.000000,-0.007589,-0.007589,0.011006,-0.007090
-0.521432,-0.521432,17.455709,-19.697216,-0.000711,-0.000711,0.000000,0.000000,0.015386,0.015386,0.030762,0.021673
-0.521439,-0.521439,17.455709,-19.697216,-0.000514,-0.000514,0.000000,0.000000,0.003865,0.003865,0.030225,0.003563
-0.521445,-0.521445,17.455709,-19.697216,-0.000632,-0.000632,0.000000,0.000000,-0.004905,-0.004905,-0.050499,-0.002828
-0.521451,-0.521451,17.455709,-19.697216,-0.000598,-0.000598,0.000000,0.000000,-0.006251,-0.006251,-0.041447,-0.004959
-0.521458,-0.521458,17.455709,-19.697216,-0.000736,-0.000736,0.000000,0.000000,0.005039,0.005039,0.009386,0.007824
-0.521465,-0.521465,17.455709,-19.697216,-0.000759,-0.000759,0.000000,0.000000,0.011521,0.011521,-0.017812,0.016346
-0.521473,-0.521473,17.455709,-19.697216,-0.000876,-0.000876,0.000000,0.000000,-0.001122,-0.001122,-0.016155,0.007824
-0.521483,-0.521483,17.455709,-19.697216,-0.000882,-0.000882,0.000000,0.000000,-0.002505,-0.002505,0.005274,-0.007090
-0.521492,-0.521492,17.455709,-19.697216,-0.000975,-0.000975,0.000000,0.000000,-0.004092,-0.004092,0.021324,-0.007090
-0.521501,-0.521501,17.455709,-19.697216,-0.000849,-0.000849,0.000000,0.000000,-0.002671,-0.002671,-0.013106,-0.002828
-0.521510,-0.521510,17.455709,-19.697216,-0.000780,-0.000780,0.000000,0.000000,-0.002677,-0.002677,0.038945,-0.002828
-0.521517,-0.521517,17.455709,-19.697216,-0.000802,-0.000802,0.000000,0.000000,-0.012093,-0.012093,-0.032512,-0.016677
-0.521524,-0.521524,17.455709,-19.697216,-0.000683,-0.000683,0.000000,0.000000,-0.000130,-0.000130,0.022787,-0.003894
-0.521530,-0.521530,17.455709,-19.697216,-0.000545,-0.000545,0.000000,0.000000,0.004559,0.004559,0.020682,0.007824
-0.521535,-0.521535,17.455709,-19.697216,-0.000410,-0.000410,0.000000,0.000000,-0.002913,-0.002913,0.022298,-0.006024
-0.521538,-0.521538,17.455709,-19.697216,-0.000359,-0.000359,0.000000,0.000000,-0.015974,-0.015974,0.020284,-0.023068
-0.521542,-0.521542,17.455709,-19.697216,-0.000398,-0.000398,0.000000,0.000000,0.006508,0.006508,0.011794,0.006759
-0.521546,-0.521546,17.455709,-19.697216,-0.000515,-0.000515,0.000000,0.000000,-0.000712,-0.000712,-0.058059,-0.001763
-0.521553,-0.521553,17.455709,-19.697216,-0.000754,-0.000754,0.000000,0.000000,-0.000989,-0.000989,0.019235,0.001433
-0.521560,-0.521560,17.455709,-19.697216,-0.000638,-0.000638,0.000000,0.000000,0.000043,0.000043,0.025897,-0.002828
-0.521566,-0.521566,17.455709,-19.697216,-0.000537,-0.000537,0.000000,0.000000,-0.007436,-0.007436,0.024329,-0.013481
-0.521570,-0.521570,17.455709,-19.697216,-0.000369,-0.000369,0.000000,0.000000,-0.001950,-0.001950,-0.009704,-0.007090
-0.521574,-0.521574,17.455709,-19.697216,-0.000321,-0.000321,0.000000,0.000000,-0.007672,-0.007672,0.000919,-0.010285
-0.521578,-0.521578,17.455709,-19.697216,-0.000405,-0.000405,0.000000,0.000000,0.010555,0.010555,-0.020474,0.013151
-0.521582,-0.521582,17.455709,-19.697216,-0.000462,-0.000462,0.000000,0.000000,0.006065,0.006065,-0.002627,0.007824
-0.521587,-0.521587,17.455709,-19.697216,-0.000619,-0.000619,0.000000,0.000000,-0.011672,-0.011672,-0.052777,-0.015612
-0.521594,-0.521594,17.455709,-19.697216,-0.000803,-0.000803,0.000000,0.000000,0.000436,0.000436,0.015655,-0.002828
-0.521603,-0.521603,17.455709,-19.697216,-0.000848,-0.000848,0.000000,0.000000,0.004722,0.004722,0.042257,0.006759
-0.521611,-0.521611,17.455709,-19.697216,-0.000885,-0.000885,0.000000,0.000000,-0.012547,-0.012547,0.033079,-0.016677
-0.521619,-0.521619,17.455709,-19.697216,-0.000770,-0.000770,0.000000,0.000000,0.002594,0.002594,0.050848,0.001433
-0.521626,-0.521626,17.455709,-19.697216,-0.000655,-0.000655,0.000000,0.000000,0.007425,0.007425,0.026430,0.009955
-0.521639,-0.521639,17.455709,-19.697216,-0.000645,-0.000645,0.000000,0.000000,0.004523,0.004523,-0.036014,0.003563
-0.521646,-0.521646,17.455709,-19.697216,-0.000717,-0.000717,0.000000,0.000000,-0.014748,-0.014748,-0.076638,-0.024134
-0.521654,-0.521654,17.455709,-19.697216,-0.000902,-0.000902,0.000000,0.000000,-0.012565,-0.012565,-0.008660,-0.016677
-0.521663,-0.521663,17.455709,-19.697216,-0.000887,-0.000887,0.000000,0.000000,-0.000007,-0.000007,-0.022867,-0.000698
-0.521672,-0.521672,17.455709,-19.697216,-0.000855,-0.000855,0.000000,0.000000,0.000352,0.000352,0.029452,0.000367
-0.521680,-0.521680,17.455709,-19.697216,-0.000762,-0.000762,0.000000,0.000000,0.002292,0.002292,0.022447,0.002498
-0.521687,-0.521687,17.455709,-19.697216,-0.000633,-0.000633,0.000000,0.000000,0.008261,0.008261,0.020934,0.008889
-0.521694,-0.521694,17.455709,-19.697216,-0.000726,-0.000726,0.000000,0.000000,-0.003324,-0.003324,-0.029775,0.000367
-0.521702,-0.521702,17.455709,-19.697216,-0.000862,-0.000862,0.000000,0.000000,0.001289,0.001289,0.006310,0.001433
-0.521711,-0.521711,17.455709,-19.697216,-0.000858,-0.000858,0.000000,0.000000,-0.006242,-0.006242,0.031617,-0.007090
-0.521719,-0.521719,17.455709,-19.697216,-0.000750,-0.000750,0.000000,0.000000,0.001788,0.001788,0.017332,0.005694
-0.521725,-0.521725,17.455709,-19.697216,-0.000513,-0.000513,0.000000,0.000000,0.008321,0.008321,0.023677,0.009955
-0.521730,-0.521730,17.455709,-19.697216,-0.000510,-0.000510,0.000000,0.000000,-0.004690,-0.004690,0.002237,-0.009220
-0.521735,-0.521735,17.455709,-19.697216,-0.000480,-0.000480,0.000000,0.000000,0.015745,0.015745,0.027639,0.017412
-0.521739,-0.521739,17.455709,-19.697216,-0.000302,-0.000302,0.000000,0.000000,-0.004429,-0.004429,0.032374,-0.011351
-0.521743,-0.521743,17.455709,-19.697216,-0.000348,-0.000348,0.000000,0.000000,-0.003400,-0.003400,0.035754,-0.006024
-0.521746,-0.521746,17.455709,-19.697216,-0.000272,-0.000272,0.000000,0.000000,0.023416,0.023416,-0.021068,0.028064
-0.521749,-0.521749,17.455709,-19.697216,-0.000356,-0.000356,0.000000,0.000000,-0.005111,-0.005111,-0.002835,-0.007090
-0.521754,-0.521754,17.455709,-19.697216,-0.000519,-0.000519,0.000000,0.000000,-0.004704,-0.004704,-0.056416,-0.004959
-0.521759,-0.521759,17.455709,-19.697216,-0.000431,-0.000431,0.000000,0.000000,0.014533,0.014533,0.016818,0.018477
-0.521764,-0.521764,17.455709,-19.697216,-0.000376,-0.000376,0.000000,0.000000,-0.004087,-0.004087,0.020237,-0.001763
-0.521766,-0.521766,17.455709,-19.697216,-0.000203,-0.000203,0.000000,0.000000,-0.008105,-0.008105,0.002499,-0.007090
-0.521768,-0.521768,17.455709,-19.697216,-0.000295,-0.000295,0.000000,0.000000,-0.005966,-0.005966,-0.062414,-0.004959
-0.521771,-0.521771,17.455709,-19.697216,-0.000331,-0.000331,0.000000,0.000000,0.011715,0.011715,-0.052873,0.017412
-0.521776,-0.521776,17.455709,-19.697216,-0.000576,-0.000576,0.000000,0.000000,-0.002063,-0.002063,-0.009581,-0.004959
-0.521781,-0.521781,17.455709,-19.697216,-0.000415,-0.000415,0.000000,0.000000,0.002691,0.002691,0.051512,0.003563
-0.521784,-0.521784,17.455709,-19.697216,-0.000303,-0.000303,0.000000,0.000000,0.001406,0.001406,-0.029416,-0.000698
-0.521788,-0.521788,17.455709,-19.697216,-0.000362,-0.000362,0.000000,0.000000,0.003641,0.003641,0.020643,0.003563
-0.521792,-0.521792,17.455709,-19.697216,-0.000493,-0.000493,0.000000,0.000000,0.003180,0.003180,-0.009526,0.008889
-0.521797,-0.521797,17.455709,-19.697216,-0.000403,-0.000403,0.000000,0.000000,0.008878,0.008878,0.018944,0.014216
-0.521800,-0.521800,17.455709,-19.697216,-0.000161,-0.000161,0.000000,0.000000,0.001460,0.001460,0.038728,0.003563
-0.521801,-0.521801,17.455709,-19.697216,-0.000170,-0.000170,0.000000,0.000000,-0.005222,-0.005222,0.037213,-0.011351
-0.521802,-0.521802,17.455709,-19.697216,-0.000085,-0.000085,0.000000,0.000000,-0.014543,-0.014543,0.036990,-0.018807
-0.521803,-0.521803,17.455709,-19.697216,-0.000034,-0.000034,0.000000,0.000000,-0.007856,-0.007856,0.004327,-0.010285
-0.521804,-0.521804,17.455709,-19.697216,-0.000210,-0.000210,0.000000,0.000000,-0.005459,-0.005459,-0.004859,-0.007090
-0.521806,-0.521806,17.455709,-19.697216,-0.000296,-0.000296,0.000000,0.000000,-0.008080,-0.008080,-0.052999,-0.011351
-0.521810,-0.521810,17.455709,-19.697216,-0.000480,-0.000480,0.000000,0.000000,-0.000677,-0.000677,-0.035422,-0.000698
-0.521815,-0.521815,17.455709,-19.697216,-0.000529,-0.000529,0.000000,0.000000,0.000181,0.000181,-0.025913,-0.000698
-0.521821,-0.521821,17.455709,-19.697216,-0.000463,-0.000463,0.000000,0.000000,-0.001259,-0.001259,-0.002456,-0.009220
-0.521826,-0.521826,17.455709,-19.697216,-0.000626,-0.000626,0.000000,0.000000,-0.007594,-0.007594,-0.004046,-0.007090
-0.521831,-0.521831,17.455709,-19.697216,-0.000363,-0.000363,0.000000,0.000000,0.008879,0.008879,0.017282,0.018477
-0.521834,-0.521834,17.455709,-19.697216,-0.000180,-0.000180,0.000000,0.000000,0.008703,0.008703,0.004759,0.009955
-0.521835,-0.521835,17.455709,-19.697216,-0.000108,-0.000108,0.000000,0.000000,-0.008865,-0.008865,0.010134,-0.010285
-0.521835,-0.521835,17.455709,-19.697216,0.000155,0.000155,0.000000,0.000000,0.008059,0.008059,-0.008223,0.014216
-0.521834,-0.521834,17.455709,-19.697216,0.000018,0.000018,0.000000,0.000000,-0.003211,-0.003211,-0.067408,-0.002828
-0.521835,-0.521835,17.455709,-19.697216,-0.000183,-0.000183,0.000000,0.000000,0.004184,0.004184,0.056518,0.004628
-0.521836,-0.521836,17.455709,-19.697216,-0.000111,-0.000111,0.000000,0.000000,0.000647,0.000647,0.001362,-0.003894
-0.521839,-0.521839,17.455709,-19.697216,-0.000281,-0.000281,0.000000,0.000000,-0.012486,-0.012486,0.001916,-0.012416
-0.521842,-0.521842,17.455709,-19.697216,-0.000303,-0.000303,0.000000,0.000000,0.002481,0.002481,-0.019474,0.005694
-0.521845,-0.521845,17.455709,-19.697216,-0.000212,-0.000212,0.000000,0.000000,0.002222,0.002222,0.039108,0.003563
-0.521847,-0.521847,17.455709,-19.697216,-0.000199,-0.000199,0.000000,0.000000,0.008604,0.008604,-0.003999,0.012085
-0.521848,-0.521848,17.455709,-19.697216,-0.000130,-0.000130,0.000000,0.000000,0.012849,0.012849,-0.016088,0.019542
-0.521849,-0.521849,17.455709,-19.697216,-0.000095,-0.000095,0.000000,0.000000,0.002940,0.002940,0.010406,0.004628
-0.521850,-0.521850,17.455709,-19.697216,-0.000159,-0.000159,0.000000,0.000000,-0.003195,-0.003195,-0.048363,-0.002828
-0.521852,-0.521852,17.455709,-19.697216,-0.000237,-0.000237,0.000000,0.000000,0.002782,0.002782,-0.007372,-0.000698
-0.521855,-0.521855,17.455709,-19.697216,-0.000386,-0.000386,0.000000,0.000000,0.019601,0.019601,-0.046240,0.021673
-0.521861,-0.521861,17.455709,-19.697216,-0.000695,-0.000695,0.000000,0.000000,0.002606,0.002606,-0.034679,0.005694
-0.521868,-0.521868,17.455709,-19.697216,-0.000619,-0.000619,0.000000,0.000000,-0.001527,-0.001527,0.000829,-0.000698
-0.521874,-0.521874,17.455709,-19.697216,-0.000701,-0.000701,0.000000,0.000000,-0.002937,-0.002937,0.009749,-0.009220
-0.521881,-0.521881,17.455709,-19.697216,-0.000690,-0.000690,0.000000,0.000000,-0.002104,-0.002104,-0.072568,-0.004959
-0.521889,-0.521889,17.455709,-19.697216,-0.000741,-0.000741,0.000000,0.000000,0.003601,0.003601,-0.024259,0.007824
-0.521896,-0.521896,17.455709,-19.697216,-0.000742,-0.000742,0.000000,0.000000,0.001108,0.001108,-0.002603,0.004628
-0.521903,-0.521903,17.455709,-19.697216,-0.000647,-0.000647,0.000000,0.000000,-0.007487,-0.007487,0.020474,-0.010285
-0.521909,-0.521909,17.455709,-19.697216,-0.000402,-0.000402,0.000000,0.000000,-0.012487,-0.012487,0.027820,-0.012416
-0.521912,-0.521912,17.455709,-19.697216,-0.000365,-0.000365,0.000000,0.000000,-0.010529,-0.010529,0.029505,-0.010285
-0.521916,-0.521916,17.455709,-19.697216,-0.000285,-0.000285,0.000000,0.000000,-0.009884,-0.009884,0.020676,-0.014546
-0.521919,-0.521919,17.455709,-19.697216,-0.000298,-0.000298,0.000000,0.000000,-0.005924,-0.005924,0.019010,-0.009220
-0.521921,-0.521921,17.455709,-19.697216,-0.000200,-0.000200,0.000000,0.000000,-0.011811,-0.011811,0.024832,-0.011351
-0.521922,-0.521922,17.455709,-19.697216,0.000020,0.000020,0.000000,0.000000,0.011177,0.011177,0.007234,0.014216
-0.521923,-0.521923,17.455709,-19.697216,-0.000183,-0.000183,0.000000,0.000000,0.012203,0.012203,-0.011789,0.019542
-0.521924,-0.521924,17.455709,-19.697216,-0.000076,-0.000076,0.000000,0.000000,0.005611,0.005611,0.016623,0.011020
-0.521926,-0.521926,17.455709,-19.697216,-0.000317,-0.000317,0.000000,0.000000,-0.001611,-0.001611,-0.031134,-0.000698
-0.521929,-0.521929,17.455709,-19.697216,-0.000258,-0.000258,0.000000,0.000000,0.007713,0.007713,0.054846,0.015281
-0.521931,-0.521931,17.455709,-19.697216,-0.000248,-0.000248,0.000000,0.000000,0.001560,0.001560,-0.036415,0.003563
-0.521933,-0.521933,17.455709,-19.697216,-0.000290,-0.000290,0.000000,0.000000,0.003137,0.003137,-0.047730,0.004628
-0.521937,-0.521937,17.455709,-19.697216,-0.000424,-0.000424,0.000000,0.000000,-0.003950,-0.003950,0.017278,-0.003894
-0.521940,-0.521940,17.455709,-19.697216,-0.000394,-0.000394,0.000000,0.000000,0.008722,0.008722,0.008287,0.015281
-0.521945,-0.521945,17.455709,-19.697216,-0.000426,-0.000426,0.000000,0.000000,-0.013197,-0.013197,0.023054,-0.018807
-0.521949,-0.521949,17.455709,-19.697216,-0.000435,-0.000435,0.000000,0.000000,0.005083,0.005083,0.022963,0.007824
-0.521953,-0.521953,17.455709,-19.697216,-0.000365,-0.000365,0.000000,0.000000,-0.020260,-0.020260,0.046110,-0.028395
-0.521955,-0.521955,17.455709,-19.697216,-0.000137,-0.000137,0.000000,0.000000,-0.003903,-0.003903,-0.011294,-0.003894
-0.521956,-0.521956,17.455709,-19.697216,0.000004,0.000004,0.000000,0.000000,0.007927,0.007927,0.000842,0.011020
-0.521956,-0.521956,17.455709,-19.697216,-0.000010,-0.000010,0.000000,0.000000,-0.007444,-0.007444,-0.017157,-0.009220
-0.521956,-0.521956,17.455709,-19.697216,0.000043,0.000043,0.000000,0.000000,-0.009081,-0.009081,0.011729,-0.004959
-0.521956,-0.521956,17.455709,-19.697216,0.000001,0.000001,0.000000,0.000000,-0.003753,-0.003753,-0.038153,-0.006024
-0.521956,-0.521956,17.455709,-19.697216,0.000099,0.000099,0.000000,0.000000,0.002646,0.002646,0.062052,-0.000698
-0.521954,-0.521954,17.455709,-19.697216,0.000193,0.000193,0.000000,0.000000,0.005772,0.005772,-0.023348,0.011020
-0.521952,-0.521952,17.455709,-19.697216,0.000156,0.000156,0.000000,0.000000,-0.006104,-0.006104,0.012654,-0.002828
-0.521950,-0.521950,17.455709,-19.697216,0.000238,0.000238,0.000000,0.000000,-0.006507,-0.006507,0.029165,-0.007090
-0.521947,-0.521947,17.455709,-19.697216,0.000245,0.000245,0.000000,0.000000,-0.000020,-0.000020,-0.006988,-0.003894
-0.521944,-0.521944,17.455709,-19.697216,0.000390,0.000390,0.000000,0.000000,0.008173,0.008173,-0.008522,0.011020
-0.521940,-0.521940,17.455709,-19.697216,0.000329,0.000329,0.000000,0.000000,-0.002350,-0.002350,0.028842,-0.003894
-0.521936,-0.521936,17.455709,-19.697216,0.000471,0.000471,0.000000,0.000000,-0.003945,-0.003945,0.021637,-0.002828
-0.521930,-0.521930,17.455709,-19.697216,0.000493,0.000493,0.000000,0.000000,0.013239,0.013239,-0.079855,0.017412
-0.521926,-0.521926,17.455709,-19.697216,0.000462,0.000462,0.000000,0.000000,-0.007427,-0.007427,0.004333,-0.009220
-0.521921,-0.521921,17.455709,-19.697216,0.000507,0.000507,0.000000,0.000000,-0.001902,-0.001902,-0.020983,-0.002828
-0.521915,-0.521915,17.455709,-19.697216,0.000570,0.000570,0.000000,0.000000,0.004711,0.004711,-0.006687,0.005694
-0.521910,-0.521910,17.455709,-19.697216,0.000407,0.000407,0.000000,0.000000,-0.009075,-0.009075,-0.042123,-0.014546
-0.521907,-0.521907,17.455709,-19.697216,0.000249,0.000249,0.000000,0.000000,0.014937,0.014937,0.011400,0.017412
-0.521905,-0.521905,17.455709,-19.697216,0.000162,0.000162,0.000000,0.000000,0.002884,0.002884,0.024155,0.005694
-0.521904,-0.521904,17.455709,-19.697216,0.000091,0.000091,0.000000,0.000000,-0.004232,-0.004232,-0.027686,-0.006024
-0.521903,-0.521903,17.455709,-19.697216,-0.000069,-0.000069,0.000000,0.000000,0.001335,0.001335,-0.056185,-0.003894
-0.521904,-0.521904,17.455709,-19.697216,-0.000135,-0.000135,0.000000,0.000000,0.001656,0.001656,-0.014959,0.001433
-0.521906,-0.521906,17.455709,-19.697216,-0.000196,-0.000196,0.000000,0.000000,0.004992,0.004992,-0.008858,0.009955
-0.521907,-0.521907,17.455709,-19.697216,0.000094,0.000094,0.000000,0.000000,0.009660,0.009660,0.013980,0.014216
-0.521904,-0.521904,17.455709,-19.697216,0.000346,0.000346,0.000000,0.000000,0.018956,0.018956,0.031606,0.028064
-0.521900,-0.521900,17.455709,-19.697216,0.000516,0.000516,0.000000,0.000000,0.005461,0.005461,0.030245,0.006759
-0.521895,-0.521895,17.455709,-19.697216,0.000443,0.000443,0.000000,0.000000,-0.002543,-0.002543,-0.027258,-0.006024
-0.521891,-0.521891,17.455709,-19.697216,0.000267,0.000267,0.000000,0.000000,-0.002691,-0.002691,0.035770,-0.003894
-0.521888,-0.521888,17.455709,-19.697216,0.000310,0.000310,0.000000,0.000000,0.013317,0.013317,-0.025188,0.018477
-0.521886,-0.521886,17.455709,-19.697216,0.000160,0.000160,0.000000,0.000000,-0.000537,-0.000537,0.031988,0.001433
-0.521885,-0.521885,17.455709,-19.697216,-0.000005,-0.000005,0.000000,0.000000,-0.000981,-0.000981,0.035471,-0.001763
-0.521885,-0.521885,17.455709,-19.697216,0.000031,0.000031,0.000000,0.000000,-0.002125,-0.002125,-0.032745,-0.003894
-0.521885,-0.521885,17.455709,-19.697216,0.000034,0.000034,0.000000,0.000000,0.012925,0.012925,0.005703,0.011020
-0.521885,-0.521885,17.455709,-19.697216,0.000084,0.000084,0.000000,0.000000,0.007067,0.007067,0.043513,0.004628
-0.521884,-0.521884,17.455709,-19.697216,0.000066,0.000066,0.000000,0.000000,0.004328,0.004328,0.035034,0.011020
-0.521884,-0.521884,17.455709,-19.697216,-0.000119,-0.000119,0.000000,0.000000,-0.007312,-0.007312,-0.024789,-0.008155
-0.521884,-0.521884,17.455709,-19.697216,-0.000012,-0.000012,0.000000,0.000000,-0.008080,-0.008080,-0.026453,-0.013481
-0.521882,-0.521882,17.455709,-19.697216,0.000174,0.000174,0.000000,0.000000,0.001045,0.001045,-0.022808,0.001433
