R_F,L_F,R_l,L_l,R_ref_l,L_ref_l,R_dl,L_dl,R_ref_dl,L_ref_dl,R_P,L_P,I12,I13
-31.329119,-30.706059,0.385748,0.377061,0.370000,0.370000,-0.002456,-0.000000,-0.015748,-0.007061,-31.407455,-30.890888,0.012545,0.000000
-31.574764,-30.706059,0.385748,0.377061,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007061,-31.644840,-30.887474,-0.105827,0.000000
-31.574764,-30.706059,0.385748,0.377061,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007061,-31.712921,-30.813896,-0.122226,0.000000
-31.574764,-30.706059,0.385748,0.377061,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007061,-31.776178,-30.998501,-0.220326,0.000000
-31.574764,-30.706059,0.385748,0.377061,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007061,-31.633919,-30.836330,-0.234022,0.000000
-31.574764,-30.706059,0.385748,0.377061,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007061,-31.581553,-30.853197,-0.139195,0.000000
-31.574764,-30.701599,0.385748,0.377016,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007016,-31.796705,-30.976255,-0.182509,0.000000
-31.574764,-30.701599,0.385748,0.377016,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007016,-31.468779,-30.672161,-0.144375,0.000000
-31.574764,-30.701599,0.385748,0.377016,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007016,-31.316463,-30.422514,0.035917,0.000000
-31.574764,-30.701599,0.385748,0.377016,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007016,-31.476990,-30.684305,0.052362,0.000000
-31.574764,-30.706028,0.385748,0.377060,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007060,-31.715807,-30.871859,-0.073633,0.000000
-31.574764,-30.706028,0.385748,0.377060,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007060,-31.930285,-31.010000,-0.204044,0.000000
-31.574764,-30.706028,0.385748,0.377060,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007060,-32.225021,-31.344913,-0.423853,0.000000
-31.820454,-30.706028,0.385748,0.377060,0.370000,0.370000,0.002457,-0.000000,-0.015748,-0.007060,-32.847191,-31.539505,-0.717639,0.000000
-31.824694,-30.706028,0.385791,0.377060,0.370000,0.370000,0.002456,-0.000000,-0.015791,-0.007060,-32.932995,-31.743097,-0.941808,0.000000
-31.579060,-30.706028,0.385791,0.377060,0.370000,0.370000,-0.000000,-0.000000,-0.015791,-0.007060,-32.244480,-31.230206,-0.901454,0.000000
-31.579060,-30.701597,0.385791,0.377016,0.370000,0.370000,-0.000000,-0.000000,-0.015791,-0.007016,-34.027649,-28.429426,-0.589590,0.000000
-31.579063,-30.958364,0.385791,0.377016,0.370000,0.370000,0.000000,0.002568,-0.015791,-0.007016,-31.331871,-30.598192,-0.179898,0.000000
-31.329119,-30.701597,0.385748,0.377016,0.370000,0.370000,-0.002457,-0.000000,-0.015748,-0.007016,-30.801037,-30.106529,0.159168,0.000000
-31.574810,-30.440342,0.385748,0.376972,0.370000,0.370000,0.000000,-0.002568,-0.015748,-0.006972,-30.993597,-29.821482,0.351571,0.000000
-31.574810,-30.183514,0.385748,0.376972,0.370000,0.370000,0.000000,-0.005137,-0.015748,-0.006972,-31.077499,-29.450489,0.414498,0.000000
-31.574810,-30.688337,0.385748,0.376883,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.006883,-31.027067,-30.158606,0.447020,0.000000
-31.574810,-30.692810,0.385748,0.376928,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.006928,-31.249319,-30.345108,0.428514,0.000000
-31.574810,-30.692812,0.385748,0.376928,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.006928,-31.292343,-30.501886,0.389140,0.000000
-31.574810,-30.692812,0.385748,0.376928,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.006928,-31.459888,-30.150465,0.288044,0.000000
-31.574810,-30.692812,0.385748,0.376928,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.006928,-31.293312,-30.229527,0.234550,0.000000
-31.574810,-30.692812,0.385748,0.376928,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.006928,-31.258528,-30.146376,0.313176,0.000000
-31.574810,-30.692812,0.385748,0.376928,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.006928,-31.254877,-30.243589,0.339689,0.000000
-31.574810,-30.954098,0.385748,0.376973,0.370000,0.370000,0.000000,0.002568,-0.015748,-0.006973,-31.216269,-32.881630,0.350589,0.000000
-31.574810,-30.697279,0.385748,0.376973,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.006973,-31.342876,-30.445343,0.331680,0.000000
-31.574810,-30.697279,0.385748,0.376973,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.006973,-31.380938,-30.217772,0.251989,0.000000
-31.574810,-30.958521,0.385748,0.377018,0.370000,0.370000,0.000000,0.002568,-0.015748,-0.007018,-31.367647,-30.457251,0.227921,0.000000
-31.574810,-30.954153,0.385748,0.376973,0.370000,0.370000,0.000000,0.002568,-0.015748,-0.006973,-31.486961,-30.599890,0.168759,0.000000
-31.574810,-30.958582,0.385748,0.377018,0.370000,0.370000,0.000000,0.002568,-0.015748,-0.007018,-31.727482,-30.991861,0.007127,0.000000
-31.574810,-31.219767,0.385748,0.377063,0.370000,0.370000,0.000000,0.005135,-0.015748,-0.007063,-31.691465,-31.388998,-0.094237,0.000000
-31.574810,-31.480846,0.385748,0.377108,0.370000,0.370000,0.000000,0.007701,-0.015748,-0.007108,-31.553488,-31.612152,-0.044424,0.000000
-31.574810,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-29.299881,-28.142778,0.012548,0.000000
-31.574810,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.537392,-30.667881,0.000812,0.000000
-31.579063,-30.715275,0.385791,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015791,-0.007153,-31.250513,-30.540400,0.130180,0.000000
-31.579063,-30.715275,0.385791,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015791,-0.007153,-31.246504,-30.558907,0.221317,0.000000
-31.579063,-30.715275,0.385791,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015791,-0.007153,-31.179031,-30.192564,0.289983,0.000000
-31.579063,-30.715275,0.385791,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015791,-0.007153,-30.990185,-30.218821,0.415310,0.000000
-31.579063,-30.715275,0.385791,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015791,-0.007153,-30.858122,-29.915226,0.561332,0.000000
-31.579063,-30.971878,0.385791,0.377153,0.370000,0.370000,0.000000,0.002566,-0.015791,-0.007153,-30.857391,-32.684731,0.627374,0.000000
-31.574764,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-30.989048,-30.241175,0.543112,0.000000
-31.574764,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.255089,-30.440155,0.435379,0.000000
-31.820414,-30.715275,0.385748,0.377153,0.370000,0.370000,0.002457,0.000000,-0.015748,-0.007153,-34.205235,-30.772354,0.190078,0.000000
-31.574768,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.852142,-30.974264,-0.051980,0.000000
-31.824614,-30.715275,0.385790,0.377153,0.370000,0.370000,0.002456,0.000000,-0.015790,-0.007153,-32.331768,-31.253002,-0.345998,0.000000
-31.579021,-30.971878,0.385790,0.377153,0.370000,0.370000,0.000000,0.002566,-0.015790,-0.007153,-31.717125,-31.169336,-0.391998,0.000000
-31.824614,-30.719776,0.385790,0.377198,0.370000,0.370000,0.002456,0.000000,-0.015790,-0.007198,-31.908478,-30.790434,-0.290999,0.000000
-31.828812,-30.719776,0.385833,0.377198,0.370000,0.370000,0.002455,0.000000,-0.015833,-0.007198,-31.813169,-30.678362,-0.165824,0.000000
-32.074364,-30.719776,0.385832,0.377198,0.370000,0.370000,0.004911,0.000000,-0.015832,-0.007198,-34.091049,-30.456043,0.037952,0.000000
-31.587513,-30.719776,0.385875,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015875,-0.007198,-28.999865,-30.369116,0.209565,0.000000
-30.596563,-30.719776,0.385790,0.377198,0.370000,0.370000,-0.009824,0.000000,-0.015790,-0.007198,-30.057703,-30.278818,0.333733,0.000000
-31.083372,-30.719776,0.385747,0.377198,0.370000,0.370000,-0.004913,0.000000,-0.015747,-0.007198,-30.837839,-30.624653,0.286759,0.000000
-31.320452,-30.719776,0.385662,0.377198,0.370000,0.370000,-0.002457,0.000000,-0.015662,-0.007198,-31.436888,-30.747427,0.108624,0.000000
-31.570465,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-31.489775,-30.849432,0.003027,0.000000
-31.816168,-30.719776,0.385705,0.377198,0.370000,0.370000,0.002457,0.000000,-0.015705,-0.007198,-32.033916,-30.970640,-0.150562,0.000000
-31.570459,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-31.735653,-31.057896,-0.216150,0.000000
-31.570459,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-31.461103,-28.578671,-0.211525,0.000000
-31.570459,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-31.415585,-30.683916,-0.092480,0.000000
-31.570459,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-31.192266,-30.586563,0.027208,0.000000
-31.570459,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-31.020351,-30.384417,0.156646,0.000000
-31.570459,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-30.838369,-30.164900,0.362393,0.000000
-31.324757,-30.719776,0.385705,0.377198,0.370000,0.370000,-0.002457,0.000000,-0.015705,-0.007198,-30.871296,-30.295956,0.512323,0.000000
-31.566240,-30.719776,0.385662,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015662,-0.007198,-30.974977,-30.331797,0.448590,0.000000
-31.816204,-30.719776,0.385705,0.377198,0.370000,0.370000,0.002457,0.000000,-0.015705,-0.007198,-33.380272,-30.230354,0.405884,0.000000
-31.812080,-30.719776,0.385663,0.377198,0.370000,0.370000,0.002458,-0.000000,-0.015663,-0.007198,-31.208721,-30.433208,0.359181,0.000000
-32.561649,-30.719776,0.385792,0.377198,0.370000,0.370000,0.009825,-0.000000,-0.015792,-0.007198,-32.453285,-32.935310,0.161016,0.000000
-31.088089,-30.976372,0.385793,0.377198,0.370000,0.370000,-0.004912,0.002566,-0.015793,-0.007198,-28.939524,-33.545731,-0.133144,0.000000
-30.833725,-30.719776,0.385709,0.377198,0.370000,0.370000,-0.007371,0.000000,-0.015709,-0.007198,-30.873882,-30.864193,-0.250424,0.000000
-31.075119,-30.719776,0.385667,0.377198,0.370000,0.370000,-0.004916,0.000000,-0.015667,-0.007198,-31.181377,-30.967300,-0.281288,0.000000
-31.566727,-30.719776,0.385667,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015667,-0.007198,-31.857191,-31.065657,-0.318409,0.000000
-32.312355,-30.719776,0.385754,0.377198,0.370000,0.370000,0.007370,0.000000,-0.015754,-0.007198,-32.921158,-31.263861,-0.355577,0.000000
-31.075293,-30.719778,0.385669,0.377198,0.370000,0.370000,-0.004916,0.000000,-0.015669,-0.007198,-31.483767,-31.174477,-0.439257,0.000000
-31.566858,-30.719776,0.385669,0.377198,0.370000,0.370000,-0.000000,0.000000,-0.015669,-0.007198,-31.833113,-31.038078,-0.393576,0.000000
-31.566862,-30.719776,0.385669,0.377198,0.370000,0.370000,-0.000000,0.000000,-0.015669,-0.007198,-31.835602,-31.077656,-0.304150,0.000000
-31.571108,-30.719776,0.385711,0.377198,0.370000,0.370000,-0.000000,0.000000,-0.015711,-0.007198,-31.636648,-30.964396,-0.286701,0.000000
-31.816813,-30.719776,0.385711,0.377198,0.370000,0.370000,0.002457,0.000000,-0.015711,-0.007198,-34.503513,-31.215237,-0.385538,0.000000
-31.571108,-30.719776,0.385711,0.377198,0.370000,0.370000,-0.000000,0.000000,-0.015711,-0.007198,-31.828386,-31.122482,-0.425276,0.000000
-31.566864,-30.719776,0.385669,0.377198,0.370000,0.370000,-0.000000,0.000000,-0.015669,-0.007198,-31.884823,-31.178026,-0.436018,0.000000
-31.566864,-30.719776,0.385669,0.377198,0.370000,0.370000,-0.000000,0.000000,-0.015669,-0.007198,-31.502819,-30.830757,-0.321713,0.000000
-31.566864,-30.719776,0.385669,0.377198,0.370000,0.370000,-0.000000,0.000000,-0.015669,-0.007198,-31.587074,-30.823284,-0.152060,0.000000
-31.566864,-30.719776,0.385669,0.377198,0.370000,0.370000,-0.000000,0.000000,-0.015669,-0.007198,-31.518631,-30.718204,0.001369,0.000000
-31.566864,-30.719776,0.385669,0.377198,0.370000,0.370000,-0.000000,0.000000,-0.015669,-0.007198,-31.157770,-30.479111,0.134404,0.000000
-31.562597,-30.719776,0.385626,0.377198,0.370000,0.370000,-0.000000,0.000000,-0.015626,-0.007198,-33.212502,-30.202122,0.227755,0.000000
-31.066545,-30.719776,0.385583,0.377198,0.370000,0.370000,-0.004918,0.000000,-0.015583,-0.007198,-30.484531,-30.269899,0.320786,0.000000
-31.307976,-30.463182,0.385539,0.377198,0.370000,0.370000,-0.002459,-0.002566,-0.015539,-0.007198,-30.894039,-27.908781,0.304597,0.000000
-32.295723,-30.715275,0.385581,0.377153,0.370000,0.370000,0.007377,0.000000,-0.015581,-0.007153,-34.830936,-30.839842,0.098393,0.000000
-33.048916,-30.715273,0.385749,0.377153,0.370000,0.370000,0.014740,-0.000000,-0.015749,-0.007153,-30.252567,-28.331387,0.029647,0.000000
-30.833466,-30.715275,0.385706,0.377153,0.370000,0.370000,-0.007372,0.000000,-0.015706,-0.007153,-30.503933,-30.427025,0.042887,0.000000
-31.320534,-30.715275,0.385663,0.377153,0.370000,0.370000,-0.002458,0.000000,-0.015663,-0.007153,-31.140078,-30.624075,0.008908,0.000000
-31.320528,-30.715275,0.385663,0.377153,0.370000,0.370000,-0.002458,0.000000,-0.015663,-0.007153,-30.609684,-30.141836,-0.007673,0.000000
-32.061924,-30.715273,0.385705,0.377153,0.370000,0.370000,0.004915,-0.000000,-0.015705,-0.007153,-36.658180,-30.828962,0.007231,0.000000
-31.570438,-30.463099,0.385704,0.377197,0.370000,0.370000,0.000000,-0.002566,-0.015704,-0.007197,-31.479963,-28.210430,-0.182008,0.000000
-31.070217,-30.719692,0.385619,0.377197,0.370000,0.370000,-0.004917,-0.000000,-0.015619,-0.007197,-32.617287,-30.268602,-0.192823,0.000000
-31.316076,-30.463142,0.385619,0.377197,0.370000,0.370000,-0.002458,-0.002566,-0.015619,-0.007197,-31.222000,-27.997869,-0.067123,0.000000
-31.561899,-30.719692,0.385619,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015619,-0.007197,-28.871639,-30.217594,0.006594,0.000000
-31.311764,-30.719692,0.385576,0.377197,0.370000,0.370000,-0.002459,-0.000000,-0.015576,-0.007197,-30.892624,-30.378569,0.124371,0.000000
-31.311729,-30.719692,0.385576,0.377197,0.370000,0.370000,-0.002459,-0.000000,-0.015576,-0.007197,-30.935242,-30.359486,0.134152,0.000000
-31.061499,-30.719692,0.385534,0.377197,0.370000,0.370000,-0.004919,-0.000000,-0.015534,-0.007197,-30.941828,-30.619738,0.041622,0.000000
-31.803600,-30.719692,0.385577,0.377197,0.370000,0.370000,0.002459,-0.000000,-0.015577,-0.007197,-31.845337,-30.785011,-0.136162,0.000000
-32.049500,-30.719692,0.385577,0.377197,0.370000,0.370000,0.004918,-0.000000,-0.015577,-0.007197,-34.142788,-30.773373,-0.228747,0.000000
-33.040977,-30.719692,0.385663,0.377197,0.370000,0.370000,0.014747,-0.000000,-0.015663,-0.007197,-35.309315,-30.906456,-0.345470,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-29.461416,-30.992838,-0.386756,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-32.038593,-31.211403,-0.439030,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-31.520973,-28.509161,-0.280574,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-31.587366,-30.716806,-0.034395,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-31.362137,-30.520668,0.133649,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-31.053869,-30.222181,0.312009,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-30.981007,-30.176916,0.390443,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-30.615700,-29.846235,0.461104,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-30.995714,-30.159773,0.549741,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-31.085516,-30.274899,0.451194,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-31.548002,-30.705482,0.220688,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-31.232473,-30.425842,0.179119,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-31.604788,-30.783428,0.045216,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-31.526699,-30.730215,-0.066405,0.000000
-31.574829,-30.719692,0.385748,0.377197,0.370000,0.370000,0.000000,-0.000000,-0.015748,-0.007197,-31.782513,-30.932821,-0.114669,0.000000
-31.574829,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.233829,-32.829029,-0.021870,0.000000
-31.574829,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.595699,-30.771784,-0.028048,0.000000
-31.574829,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.514761,-30.664694,0.004967,0.000000
-31.574829,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.108864,-30.303242,0.147259,0.000000
-31.574829,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.160238,-30.378202,0.169764,0.000000
-31.574829,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.513111,-30.662521,0.085817,0.000000
-31.574829,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.339586,-30.508162,0.125004,0.000000
-31.574829,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.565613,-30.734299,0.057118,0.000000
-31.574829,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.628429,-30.785131,-0.000383,0.000000
-31.574829,-30.715275,0.385748,0.377153,0.370000,0.370000,0.000000,0.000000,-0.015748,-0.007153,-31.783600,-30.944593,-0.080324,0.000000
-31.324783,-30.719776,0.385705,0.377198,0.370000,0.370000,-0.002457,0.000000,-0.015705,-0.007198,-31.557806,-30.967690,-0.207210,0.000000
-31.570536,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-28.936897,-30.268131,0.036956,0.000000
-31.570536,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-31.066484,-30.242325,0.300382,0.000000
-31.570536,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-31.191175,-30.358389,0.348360,0.000000
-31.570536,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-31.410841,-30.532869,0.315704,0.000000
-31.570536,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-31.504755,-30.659620,0.243635,0.000000
-31.570536,-30.719776,0.385705,0.377198,0.370000,0.370000,0.000000,0.000000,-0.015705,-0.007198,-32.064770,-31.235334,-0.089943,0.000000
-31.324783,-30.976328,0.385705,0.377198,0.370000,0.370000,-0.002457,0.002566,-0.015705,-0.007198,-32.234329,-31.865496,-0.454967,0.000000
-31.820473,-30.719778,0.385748,0.377198,0.370000,0.370000,0.002457,0.000000,-0.015748,-0.007198,-35.155056,-31.795055,-0.771615,0.000000
-31.570480,-30.463213,0.385705,0.377198,0.370000,0.370000,-0.000000,-0.002566,-0.015705,-0.007198,-32.776218,-27.073473,-1.028104,0.000000
-31.574736,-30.463228,0.385747,0.377198,0.370000,0.370000,-0.000000,-0.002566,-0.015747,-0.007198,-32.634369,-31.538872,-1.091498,0.000000
-31.078970,-29.684111,0.385704,0.377108,0.370000,0.370000,-0.004915,-0.010267,-0.015704,-0.007108,-29.295980,-27.849045,-0.851573,0.000000
-29.831680,-30.963110,0.385534,0.377064,0.370000,0.370000,-0.017217,0.002567,-0.015534,-0.007064,-32.548122,-33.804802,-0.642612,0.000000
-33.282761,-31.485367,0.385619,0.377155,0.370000,0.370000,0.017209,0.007698,-0.015619,-0.007155,-38.059361,-31.899534,-0.583453,0.000000
-31.566196,-30.202305,0.385662,0.377156,0.370000,0.370000,-0.000000,-0.005133,-0.015662,-0.007156,-28.508398,-24.739943,0.029509,0.000000
-31.320517,-29.427536,0.385663,0.377109,0.370000,0.370000,-0.002458,-0.012834,-0.015663,-0.007109,-31.150402,-29.276318,0.292572,0.000000
-31.070456,-31.998333,0.385621,0.377152,0.370000,0.370000,-0.004917,0.012831,-0.015621,-0.007152,-33.220074,-34.235935,0.093280,0.000000
-32.553619,-30.976105,0.385708,0.377196,0.370000,0.370000,0.009829,0.002565,-0.015708,-0.007196,-27.859985,-28.452440,0.043738,0.000000
-31.329483,-30.462898,0.385752,0.377195,0.370000,0.370000,-0.002457,-0.002566,-0.015752,-0.007195,-26.499411,-30.041033,0.320627,0.000000
